#Wavelength (micron)	Flux (erg s-1 cm-2 micron-1)	 r2 F (cm2 erg s-1 cm-2 micron-1)
5.9611843443e-01	4.0760957976e-06	1.3862996732e+25
5.9552274093e-01	3.8667881415e-06	1.3151131384e+25
5.9492788284e-01	3.6680689083e-06	1.2475277769e+25
5.9433350549e-01	3.4793019635e-06	1.1833272363e+25
5.9373996208e-01	3.3001068613e-06	1.1223821251e+25
5.9314654753e-01	3.1298093709e-06	1.0644631342e+25
5.9255396685e-01	2.9681725925e-06	1.0094896929e+25
5.9196221860e-01	2.8147632544e-06	9.5731444338e+24
5.9137095162e-01	2.6690853860e-06	9.0776870369e+24
5.9078016656e-01	2.5307602717e-06	8.6072367081e+24
5.9018986408e-01	2.3994271679e-06	8.1605665416e+24
5.8960004481e-01	2.2747424796e-06	7.7365079540e+24
5.8901105633e-01	2.1564468819e-06	7.3341789694e+24
5.8842289718e-01	2.0442181769e-06	6.9524837767e+24
5.8783487483e-01	1.9376280435e-06	6.5899656357e+24
5.8724768169e-01	1.8365202166e-06	6.2460930814e+24
5.8666097214e-01	1.7405622716e-06	5.9197355215e+24
5.8607509028e-01	1.6495510185e-06	5.6102018976e+24
5.8548934907e-01	1.5631368343e-06	5.3163031246e+24
5.8490443539e-01	1.4811900344e-06	5.0375981394e+24
5.8432034779e-01	1.4034831932e-06	4.7733134565e+24
5.8373640332e-01	1.3297163861e-06	4.5224290177e+24
5.8315328476e-01	1.2597770647e-06	4.2845620411e+24
5.8257065126e-01	1.1934319619e-06	4.0589191739e+24
5.8198884211e-01	1.1305369005e-06	3.8450100622e+24
5.8140751783e-01	1.0708813367e-06	3.6421186371e+24
5.8082667900e-01	1.0143027666e-06	3.4496922144e+24
5.8024632617e-01	9.6064659726e-07	3.2672050166e+24
5.7966679593e-01	9.0979449454e-07	3.0942545834e+24
5.7908741614e-01	8.6154762896e-07	2.9301646864e+24
5.7850919338e-01	8.1585481027e-07	2.7747612249e+24
5.7793112217e-01	7.7250815127e-07	2.6273371648e+24
5.7735387174e-01	7.3143785967e-07	2.4876551390e+24
5.7677710795e-01	6.9250419242e-07	2.3552398748e+24
5.7620083134e-01	6.5559877322e-07	2.2297227793e+24
5.7562504245e-01	6.2118209210e-07	2.1126700009e+24
5.7505007249e-01	5.8862165582e-07	2.0019304001e+24
5.7447558996e-01	5.5773250050e-07	1.8968749057e+24
5.7390159539e-01	5.2843092691e-07	1.7972188526e+24
5.7332841800e-01	5.0065283009e-07	1.7027442170e+24
5.7275572827e-01	4.7430531566e-07	1.6131350604e+24
5.7218352672e-01	4.4931646777e-07	1.5281467938e+24
5.7161181384e-01	4.2561788654e-07	1.4475467857e+24
5.7104091622e-01	4.0315701831e-07	1.3711562988e+24
5.7047050696e-01	3.8185818492e-07	1.2987179478e+24
5.6990058654e-01	3.6166266765e-07	1.2300320278e+24
5.6933115545e-01	3.4251463504e-07	1.1649086532e+24
5.6876221417e-01	3.2436100522e-07	1.1031672901e+24
5.6819408601e-01	3.0716083407e-07	1.0446686855e+24
5.6762644731e-01	2.9085561971e-07	9.8921387170e+23
5.6705962008e-01	2.7540837857e-07	9.3667706590e+23
5.6649296104e-01	2.6075832413e-07	8.8685153015e+23
5.6592711312e-01	2.4688100058e-07	8.3965408913e+23
5.6536175520e-01	2.3372886656e-07	7.9492305237e+23
5.6479688774e-01	2.2126485468e-07	7.5253235192e+23
5.6423251119e-01	2.0945374366e-07	7.1236219851e+23
5.6366894370e-01	1.9826820939e-07	6.7431966157e+23
5.6310586672e-01	1.8766966087e-07	6.3827349122e+23
5.6254328067e-01	1.7762794809e-07	6.0412114585e+23
5.6198150182e-01	1.6811963538e-07	5.7178291963e+23
5.6141989829e-01	1.5910683037e-07	5.4112993879e+23
5.6085910154e-01	1.5057385467e-07	5.1210888037e+23
5.6029879614e-01	1.4249100836e-07	4.8461873352e+23
5.5973898252e-01	1.3483502936e-07	4.5858038282e+23
5.5917997375e-01	1.2758777494e-07	4.3393212397e+23
5.5862114426e-01	1.2072016582e-07	4.1057505694e+23
5.5806311917e-01	1.1421999146e-07	3.8846765309e+23
5.5750558621e-01	1.0806443359e-07	3.6753230641e+23
5.5694885594e-01	1.0223873649e-07	3.4771883200e+23
5.5639230777e-01	9.6719404177e-08	3.2894731885e+23
5.5583656182e-01	9.1496461678e-08	3.1118384164e+23
5.5528130829e-01	8.6551456244e-08	2.9436564168e+23
5.5472654755e-01	8.1869873991e-08	2.7844335656e+23
5.5417227997e-01	7.7437941745e-08	2.6337014305e+23
5.5361881241e-01	7.3244850104e-08	2.4910923786e+23
5.5306553163e-01	6.9273555792e-08	2.3560267600e+23
5.5251305036e-01	6.5516703811e-08	2.2282544275e+23
5.5196106246e-01	6.1960892092e-08	2.1073195705e+23
5.5140987233e-01	5.8597356364e-08	1.9929241119e+23
5.5085887161e-01	5.5412360533e-08	1.8846008806e+23
5.5030866813e-01	5.2399918015e-08	1.7821462700e+23
5.4975895818e-01	4.9549219131e-08	1.6851926377e+23
5.4920974210e-01	4.6851724604e-08	1.5934495589e+23
5.4866102021e-01	4.4299336577e-08	1.5066416215e+23
5.4811279284e-01	4.1884376362e-08	1.4245076697e+23
5.4756536014e-01	3.9600780210e-08	1.3468414725e+23
5.4701812216e-01	3.7439144557e-08	1.2733232103e+23
5.4647167829e-01	3.5395299585e-08	1.2038110653e+23
5.4592572899e-01	3.3461835205e-08	1.1380530172e+23
5.4538057202e-01	3.1633851116e-08	1.0758824042e+23
5.4483561220e-01	2.9903788564e-08	1.0170421494e+23
5.4429144412e-01	2.8268266911e-08	9.6141727589e+22
5.4374747497e-01	2.6742103384e-08	9.0951172449e+22
5.4320429696e-01	2.5298993683e-08	8.6043087345e+22
5.4266161413e-01	2.3932803646e-08	8.1396609698e+22
5.4211972063e-01	2.2640185509e-08	7.7000353597e+22
5.4157802840e-01	2.1415914021e-08	7.2836547722e+22
5.4103712489e-01	2.0257693416e-08	6.8897384056e+22
5.4049642435e-01	1.9160829536e-08	6.5166897546e+22
5.3995651190e-01	1.8123248960e-08	6.1638036388e+22
5.3941709510e-01	1.7141251253e-08	5.8298215228e+22
5.3887817419e-01	1.6211905417e-08	5.5137465596e+22
5.3834003926e-01	1.5332892522e-08	5.2147900705e+22
5.3780211034e-01	1.4500630234e-08	4.9317336863e+22
5.3726496672e-01	1.3713518115e-08	4.6640330907e+22
5.3672803078e-01	1.2968340716e-08	4.4105946937e+22
5.3619187948e-01	1.2263654472e-08	4.1709275323e+22
5.3565622441e-01	1.1596921479e-08	3.9441684529e+22
5.3512106579e-01	1.0966126084e-08	3.7296319226e+22
5.3458668965e-01	1.0369668038e-08	3.5267736887e+22
5.3405252407e-01	9.8050986273e-09	3.3347609323e+22
5.3351885562e-01	9.2710299165e-09	3.1531216098e+22
5.3298596861e-01	8.7660972207e-09	2.9813915853e+22
5.3245357803e-01	8.2884684283e-09	2.8189477490e+22
5.3192168411e-01	7.8366853705e-09	2.6652941705e+22
5.3139028704e-01	7.4093664026e-09	2.5199609460e+22
5.3085938703e-01	7.0052024772e-09	2.3825028623e+22
5.3032898428e-01	6.6229534132e-09	2.2524981276e+22
5.2979935968e-01	6.2616306369e-09	2.1296105235e+22
5.2926995149e-01	5.9197383711e-09	2.0133313289e+22
5.2874132071e-01	5.5965858707e-09	1.9034256182e+22
5.2821290783e-01	5.2908329801e-09	1.7994375980e+22
5.2768527162e-01	5.0018583862e-09	1.7011559567e+22
5.2715813268e-01	4.7286017565e-09	1.6082200702e+22
5.2663149119e-01	4.4702164019e-09	1.5203419754e+22
5.2610534733e-01	4.2259005669e-09	1.4372489916e+22
5.2557997751e-01	3.9950131767e-09	1.3587230860e+22
5.2505482885e-01	3.7765927256e-09	1.2844372461e+22
5.2453017832e-01	3.5700837046e-09	1.2142025405e+22
5.2400630065e-01	3.3749413416e-09	1.1478336897e+22
5.2348292032e-01	3.1904452140e-09	1.0850856744e+22
5.2295976400e-01	3.0159301980e-09	1.0257322829e+22
5.2243737935e-01	2.8510331116e-09	9.6964999525e+21
5.2191549249e-01	2.6951436116e-09	9.1663123081e+21
5.2139410355e-01	2.5477729636e-09	8.6650976869e+21
5.2087321269e-01	2.4084586299e-09	8.1912829759e+21
5.2035282003e-01	2.2767628895e-09	7.7433794648e+21
5.1983292570e-01	2.1522715290e-09	7.3199783946e+21
5.1931379952e-01	2.0346520304e-09	6.9199488550e+21
5.1879490170e-01	1.9234113675e-09	6.5416140409e+21
5.1827677120e-01	1.8183145703e-09	6.1841748076e+21
5.1775887037e-01	1.7189207240e-09	5.8461315831e+21
5.1724173603e-01	1.6250191156e-09	5.5267677227e+21
5.1672483266e-01	1.5362154988e-09	5.2247423752e+21
5.1620869492e-01	1.4523209671e-09	4.9394130609e+21
5.1569305537e-01	1.3730228332e-09	4.6697163155e+21
5.1517791412e-01	1.2980700192e-09	4.4147982107e+21
5.1466327126e-01	1.2272250436e-09	4.1738510607e+21
5.1414912690e-01	1.1601424035e-09	3.9456997938e+21
5.1363548112e-01	1.0962395581e-09	3.7283631608e+21
5.1312233401e-01	1.0358748278e-09	3.5230598261e+21
5.1260968566e-01	9.7885257220e-10	3.3291244080e+21
5.1209753615e-01	9.2498789142e-10	3.1459280528e+21
5.1158588555e-01	8.7410604364e-10	2.9728764553e+21
5.1107499514e-01	8.2606577380e-10	2.8094892002e+21
5.1056434208e-01	7.8066192747e-10	2.6550685476e+21
5.1005418816e-01	7.3777234745e-10	2.5091990349e+21
5.0954479306e-01	6.9727776241e-10	2.3714750147e+21
5.0903563708e-01	6.5900524990e-10	2.2413083694e+21
5.0852723901e-01	6.2286954785e-10	2.1184091186e+21
5.0801908120e-01	5.8871637592e-10	2.0022525477e+21
5.0751168038e-01	5.5646954321e-10	1.8925795275e+21
5.0700452096e-01	5.2599141539e-10	1.7889219573e+21
5.0649811760e-01	4.9721392240e-10	1.6910483275e+21
5.0599221278e-01	4.7002766837e-10	1.5985865774e+21
5.0548655102e-01	4.4433171949e-10	1.5111934265e+21
5.0498164392e-01	4.2006861486e-10	1.4286734474e+21
5.0447723546e-01	3.9714617867e-10	1.3507131457e+21
5.0397332570e-01	3.7548997823e-10	1.2770593723e+21
5.0346966117e-01	3.5501968936e-10	1.2074389410e+21
5.0296674937e-01	3.3568950130e-10	1.1416960470e+21
5.0246433634e-01	3.1742607872e-10	1.0795812734e+21
5.0196242209e-01	3.0017018090e-10	1.0208931398e+21
5.0146100664e-01	2.8386585626e-10	9.6544135197e+20
5.0095983905e-01	2.6845275568e-10	9.1302065981e+20
5.0045942175e-01	2.5389640225e-10	8.6351380569e+20
4.9995950328e-01	2.4014171245e-10	8.1673344793e+20
4.9946008365e-01	2.2714417408e-10	7.7252819837e+20
4.9896116286e-01	2.1486175032e-10	7.3075508780e+20
4.9846274091e-01	2.0325474273e-10	6.9127909992e+20
4.9796456982e-01	1.9228034932e-10	6.5395466312e+20
4.9746714603e-01	1.8191408834e-10	6.1869851379e+20
4.9697022105e-01	1.7211690144e-10	5.8537781264e+20
4.9647379487e-01	1.6285721839e-10	5.5388518780e+20
4.9597786748e-01	1.5410522693e-10	5.2411924630e+20
4.9548219336e-01	1.4582878819e-10	4.9597068236e+20
4.9498726398e-01	1.3800951398e-10	4.6937695682e+20
4.9449283332e-01	1.3061807984e-10	4.4423833587e+20
4.9399890135e-01	1.2363078190e-10	4.2047420143e+20
4.9350522449e-01	1.1702206530e-10	3.9799764023e+20
4.9301229030e-01	1.1077731336e-10	3.7675894024e+20
4.9251985471e-01	1.0487320935e-10	3.5667880015e+20
4.9202767557e-01	9.9288235401e-11	3.3768403669e+20
4.9153623753e-01	9.4010088036e-11	3.1973280509e+20
4.9104529795e-01	8.9019134269e-11	3.0275833265e+20
4.9055461614e-01	8.4297253478e-11	2.8669899028e+20
4.9006467384e-01	7.9834091778e-11	2.7151956390e+20
4.8957499016e-01	7.5611104758e-11	2.5715698310e+20
4.8908580570e-01	7.1617164187e-11	2.4357340022e+20
4.8859735913e-01	6.7841429957e-11	2.3073194754e+20
4.8810917245e-01	6.4268280789e-11	2.1857949635e+20
4.8762148480e-01	6.0888349289e-11	2.0708418769e+20
4.8713453341e-01	5.7692510746e-11	1.9621498797e+20
4.8664784313e-01	5.4667603599e-11	1.8592713411e+20
4.8616165167e-01	5.1805742449e-11	1.7619380749e+20
4.8567595894e-01	4.9086661276e-11	1.6694608238e+20
4.8519076488e-01	4.6491770692e-11	1.5812073542e+20
4.8470606939e-01	4.4038280662e-11	1.4977629850e+20
4.8422187240e-01	4.1718315268e-11	1.4188598525e+20
4.8373817381e-01	3.9524443608e-11	1.3442452282e+20
4.8325474000e-01	3.7448678894e-11	1.2736474776e+20
4.8277203842e-01	3.5486410538e-11	1.2069097925e+20
4.8228983497e-01	3.3630364032e-11	1.1437847632e+20
4.8180789741e-01	3.1873826136e-11	1.0840440693e+20
4.8132669038e-01	3.0212930468e-11	1.0275562134e+20
4.8084574997e-01	2.8640825706e-11	9.7408817866e+19
4.8036553896e-01	2.7154073449e-11	9.2352302343e+19
4.7988559527e-01	2.5746567489e-11	8.7565307262e+19
4.7940615001e-01	2.4414628481e-11	8.3035319002e+19
4.7892720307e-01	2.3154089832e-11	7.8748166776e+19
4.7844875431e-01	2.1961019031e-11	7.4690475928e+19
4.7797080363e-01	2.0831704345e-11	7.0849622676e+19
4.7749335091e-01	1.9762642274e-11	6.7213691447e+19
4.7701639601e-01	1.8750525719e-11	6.3771434643e+19
4.7653971172e-01	1.7791788215e-11	6.0510722546e+19
4.7606375255e-01	1.6884395876e-11	5.7424637807e+19
4.7558806464e-01	1.6024698506e-11	5.4500765938e+19
4.7511287494e-01	1.5210510135e-11	5.1731672355e+19
4.7463840859e-01	1.4439703462e-11	4.9110121997e+19
4.7416421445e-01	1.3709201674e-11	4.6625650486e+19
4.7369051809e-01	1.3017167002e-11	4.4272007473e+19
4.7321731938e-01	1.2361508472e-11	4.2042081456e+19
4.7274461816e-01	1.1740251485e-11	3.9929156734e+19
4.7227219124e-01	1.1151260423e-11	3.7925969964e+19
4.7180048501e-01	1.0593330076e-11	3.6028422173e+19
4.7132905367e-01	1.0064268142e-11	3.4229057237e+19
4.7085834180e-01	9.5630018897e-12	3.2524226742e+19
4.7038790539e-01	9.0875728948e-12	3.0907269994e+19
4.6991796642e-01	8.6368198650e-12	2.9374237384e+19
4.6944852473e-01	8.2094163061e-12	2.7920617442e+19
4.6897958016e-01	7.8041089730e-12	2.6542147819e+19
4.6851091302e-01	7.4195382594e-12	2.5234204432e+19
4.6804296260e-01	7.0549454374e-12	2.3994206809e+19
4.6757550877e-01	6.7090880250e-12	2.2817929210e+19
4.6710833317e-01	6.3808174456e-12	2.1701465271e+19
4.6664165467e-01	6.0693543155e-12	2.0642164271e+19
4.6617547311e-01	5.7738048203e-12	1.9636986304e+19
4.6570978829e-01	5.4933241106e-12	1.8683057998e+19
4.6524460002e-01	5.2271135598e-12	1.7777663184e+19
4.6477969210e-01	4.9743036769e-12	1.6917844682e+19
4.6431549681e-01	4.7344155649e-12	1.6101973742e+19
4.6385158234e-01	4.5065505926e-12	1.5326994074e+19
4.6338816451e-01	4.2901841946e-12	1.4591121608e+19
4.6292524313e-01	4.0847120501e-12	1.3892301019e+19
4.6246281799e-01	3.8895626478e-12	1.3228588569e+19
4.6200088889e-01	3.7041954594e-12	1.2598145897e+19
4.6153924260e-01	3.5280199467e-12	1.1998964553e+19
4.6107809280e-01	3.3606397928e-12	1.1429696645e+19
4.6061765142e-01	3.2016682706e-12	1.0889026896e+19
4.6015749350e-01	3.0505254307e-12	1.0374982870e+19
4.5969762010e-01	2.9068119714e-12	9.8862065220e+18
4.5923845406e-01	2.7702718618e-12	9.4218270800e+18
4.5877978341e-01	2.6405009566e-12	8.9804700256e+18
4.5832139788e-01	2.5171980097e-12	8.5611108067e+18
4.5786350814e-01	2.3999442349e-12	8.1623251111e+18
4.5740611396e-01	2.2884293523e-12	7.7830576627e+18
4.5694921512e-01	2.1823595927e-12	7.4223093379e+18
4.5649260299e-01	2.0814118375e-12	7.0789811952e+18
4.5603669454e-01	1.9854148078e-12	6.7524907063e+18
4.5558107316e-01	1.8940311213e-12	6.4416904185e+18
4.5512594700e-01	1.8070691291e-12	6.1459285244e+18
4.5467131583e-01	1.7243047175e-12	5.8644428028e+18
4.5421697309e-01	1.6454906502e-12	5.5963923909e+18
4.5376333157e-01	1.5704973659e-12	5.3413366444e+18
4.5330997880e-01	1.4990659579e-12	5.0983950100e+18
4.5285712086e-01	1.4310505295e-12	4.8670712855e+18
4.5240475749e-01	1.3662797171e-12	4.6467826549e+18
4.5195268417e-01	1.3045638844e-12	4.4368841568e+18
4.5150130958e-01	1.2458048616e-12	4.2370419102e+18
4.5105022534e-01	1.1898034527e-12	4.0465784404e+18
4.5059963546e-01	1.1364483542e-12	3.8651151991e+18
4.5014933704e-01	1.0855858713e-12	3.6921294624e+18
4.4969973549e-01	1.0371372397e-12	3.5273533493e+18
4.4925042566e-01	9.9094061302e-13	3.3702364129e+18
4.4880160994e-01	9.4690618314e-13	3.2204732111e+18
4.4835328804e-01	9.0492756651e-13	3.0777019285e+18
4.4790545970e-01	8.6490384906e-13	2.9415793514e+18
4.4745792441e-01	8.2672260623e-13	2.8117231187e+18
4.4701088293e-01	7.9031126603e-13	2.6878864094e+18
4.4656433496e-01	7.5558351974e-13	2.5697756836e+18
4.4611828023e-01	7.2245746245e-13	2.4571123786e+18
4.4567251983e-01	6.9084159317e-13	2.3495852953e+18
4.4522745112e-01	6.6069030326e-13	2.2470393164e+18
4.4478267696e-01	6.3190659635e-13	2.1491445528e+18
4.4433819824e-01	6.0442571960e-13	2.0556807768e+18
4.4389440995e-01	5.7820886327e-13	1.9665159946e+18
4.4345091730e-01	5.5317262748e-13	1.8813665595e+18
4.4300791744e-01	5.2927184907e-13	1.8000788691e+18
4.4256541006e-01	5.0645230107e-13	1.7224684951e+18
4.4212319940e-01	4.8465305290e-13	1.6483282096e+18
4.4168148140e-01	4.6383545436e-13	1.5775265615e+18
4.4124025576e-01	4.4395295017e-13	1.5099052139e+18
4.4079952217e-01	4.2496130364e-13	1.4453137159e+18
4.4035908641e-01	4.0681066150e-13	1.3835825140e+18
4.3991914286e-01	3.8946959360e-13	1.3246047128e+18
4.3947969120e-01	3.7290007148e-13	1.2682509756e+18
4.3904073113e-01	3.5706594455e-13	1.2143983527e+18
4.3860206994e-01	3.4192634922e-13	1.1629078650e+18
4.3816390046e-01	3.2745568340e-13	1.1136924386e+18
4.3772622238e-01	3.1362282830e-13	1.0666462369e+18
4.3728884415e-01	3.0039252984e-13	1.0216493591e+18
4.3685214826e-01	2.8774820778e-13	9.7864541513e+17
4.3641556188e-01	2.7564683042e-13	9.3748805202e+17
4.3597965719e-01	2.6407910527e-13	8.9814566563e+17
4.3554405332e-01	2.5301063767e-13	8.6050127801e+17
4.3510894040e-01	2.4242346390e-13	8.2449379373e+17
4.3467431809e-01	2.3229557259e-13	7.9004835105e+17
4.3424018606e-01	2.2260601318e-13	7.5709369612e+17
4.3380635578e-01	2.1333090474e-13	7.2554860877e+17
4.3337282804e-01	2.0444266191e-13	6.9531926984e+17
4.3293997850e-01	1.9592237136e-13	6.6634135426e+17
4.3250743156e-01	1.8776566113e-13	6.3859999269e+17
4.3207537468e-01	1.7995967327e-13	6.1205145469e+17
4.3164380753e-01	1.7248856758e-13	5.8664186697e+17
4.3121254380e-01	1.6533423921e-13	5.6230965403e+17
4.3078176983e-01	1.5848560205e-13	5.3901711155e+17
4.3035148527e-01	1.5192895118e-13	5.1671762840e+17
4.2992150493e-01	1.4564858716e-13	4.9535781002e+17
4.2949201403e-01	1.3963494141e-13	4.7490511326e+17
4.2906301219e-01	1.3387614399e-13	4.5531916783e+17
4.2863431535e-01	1.2835856729e-13	4.3655362560e+17
4.2820610759e-01	1.2307394361e-13	4.1858036775e+17
4.2777838855e-01	1.1801198144e-13	4.0136439235e+17
4.2735097524e-01	1.1316083948e-13	3.8486542656e+17
4.2692405064e-01	1.0851336619e-13	3.6905914766e+17
4.2649761439e-01	1.0406062915e-13	3.5391517605e+17
4.2607148457e-01	9.9792328717e-14	3.3939848216e+17
4.2564584308e-01	9.5702271903e-14	3.2548800335e+17
4.2522050873e-01	9.1781064973e-14	3.1215179106e+17
4.2479584312e-01	8.8024638188e-14	2.9937600393e+17
4.2437148461e-01	8.4422724500e-14	2.8712572322e+17
4.2394743391e-01	8.0968772091e-14	2.7537866591e+17
4.2352387108e-01	7.7657893507e-14	2.6411820952e+17
4.2310079573e-01	7.4483931518e-14	2.5332341301e+17
4.2267820747e-01	7.1441008485e-14	2.4297428625e+17
4.2225592763e-01	6.8522305614e-14	2.3304763822e+17
4.2183413482e-01	6.5723773525e-14	2.2352969675e+17
4.2141265106e-01	6.3039180775e-14	2.1439926843e+17
4.2099165426e-01	6.0464835365e-14	2.0564379658e+17
4.2057114403e-01	5.7996057684e-14	1.9724736563e+17
4.2015094343e-01	5.5627402424e-14	1.8919145582e+17
4.1973122930e-01	5.3355654972e-14	1.8146513409e+17
4.1931200125e-01	5.1176729204e-14	1.7405450336e+17
4.1889308340e-01	4.9085862178e-14	1.6694336461e+17
4.1847447640e-01	4.7079428989e-14	1.6011938939e+17
4.1805653044e-01	4.5155537116e-14	1.5357614113e+17
4.1763889521e-01	4.3309158416e-14	1.4729651887e+17
4.1722157136e-01	4.1537122525e-14	1.4126974006e+17
4.1680490696e-01	3.9837782859e-14	1.3549020460e+17
4.1638838043e-01	3.8206063906e-14	1.2994065040e+17
4.1597251254e-01	3.6641186776e-14	1.2461842845e+17
4.1555695644e-01	3.5139107916e-14	1.1950978642e+17
4.1514171278e-01	3.3697284381e-14	1.1460607563e+17
4.1472712614e-01	3.2314404716e-14	1.0990283575e+17
4.1431268012e-01	3.0986378741e-14	1.0538615591e+17
4.1389889030e-01	2.9712593405e-14	1.0105395106e+17
4.1348541327e-01	2.8489789794e-14	9.6895137507e+16
4.1307224964e-01	2.7315922345e-14	9.2902758176e+16
4.1265957030e-01	2.6189485977e-14	8.9071694222e+16
4.1224737481e-01	2.5108544973e-14	8.5395362176e+16
4.1183549314e-01	2.4070827114e-14	8.1866034112e+16
4.1142409513e-01	2.3075010913e-14	7.8479215589e+16
4.1101318037e-01	2.2119394522e-14	7.5229118546e+16
4.1060241122e-01	2.1201609520e-14	7.2107687865e+16
4.1019229405e-01	2.0321247700e-14	6.9113535214e+16
4.0978249155e-01	1.9476086891e-14	6.6239102888e+16
4.0937317189e-01	1.8660396884e-14	6.3464902164e+16
4.0896416738e-01	1.7873742741e-14	6.0789453808e+16
4.0855564548e-01	1.7119253364e-14	5.8223399355e+16
4.0814743918e-01	1.6395326562e-14	5.5761289682e+16
4.0773971528e-01	1.5701018668e-14	5.3399915333e+16
4.0733247332e-01	1.5035123858e-14	5.1135175239e+16
4.0692554727e-01	1.4396232242e-14	4.8962274301e+16
4.0651893768e-01	1.3783268989e-14	4.6877556963e+16
4.0611281002e-01	1.3195436788e-14	4.4878311539e+16
4.0570716381e-01	1.2631716861e-14	4.2961073107e+16
4.0530183436e-01	1.2090918085e-14	4.1121790611e+16
4.0489698611e-01	1.1572337324e-14	3.9358072641e+16
4.0449245500e-01	1.1074879234e-14	3.7666193889e+16
4.0408840484e-01	1.0597896360e-14	3.6043952326e+16
4.0368467221e-01	1.0140381139e-14	3.4487921180e+16
4.0328142026e-01	9.7017370516e-15	3.2996071662e+16
4.0287848621e-01	9.2810370167e-15	3.1565250725e+16
4.0247603255e-01	8.8777311406e-15	3.0193588154e+16
4.0207389716e-01	8.4909661693e-15	2.8878181990e+16
4.0167224188e-01	8.1202349169e-15	2.7617307272e+16
4.0127106623e-01	7.7648915805e-15	2.6408767592e+16
4.0087020905e-01	7.4241828002e-15	2.5250000737e+16
4.0046967083e-01	7.0975311356e-15	2.4139042805e+16
4.0006961211e-01	6.7845044484e-15	2.3074424073e+16
3.9966987269e-01	6.4844365578e-15	2.2053878827e+16
3.9927061245e-01	6.1969282866e-15	2.1076049447e+16
3.9887183091e-01	5.9214735737e-15	2.0139214796e+16
3.9847336883e-01	5.6574836712e-15	1.9241372514e+16
3.9807522666e-01	5.4045055754e-15	1.8380981912e+16
3.9767756303e-01	5.1621982131e-15	1.7556882986e+16
3.9728021962e-01	4.9300405406e-15	1.6767303639e+16
3.9688335439e-01	4.7077170893e-15	1.6011170950e+16
3.9648696688e-01	4.4948303085e-15	1.5287132827e+16
3.9609089969e-01	4.2909194038e-15	1.4593622090e+16
3.9569515329e-01	4.0956281413e-15	1.3929427167e+16
3.9529988437e-01	3.9086863356e-15	1.3293629146e+16
3.9490493651e-01	3.7296859662e-15	1.2684840329e+16
3.9451046577e-01	3.5583768703e-15	1.2102209902e+16
3.9411631634e-01	3.3943829058e-15	1.1544458586e+16
3.9372264366e-01	3.2374723834e-15	1.1010798396e+16
3.9332929253e-01	3.0872985352e-15	1.0500049957e+16
3.9293626338e-01	2.9435914879e-15	1.0011295417e+16
3.9254371072e-01	2.8061444841e-15	9.5438315836e+15
